name,description,category,address,city,availability,rating,image1,image2,image3
Karambar Lake,Not Available,Lake,Not Available,Chitral,Not Available,4.7,https://lh3.googleusercontent.com/p/AF1QipOUNIS8_vhLOevCZGHQiPGnsS4MFioZVDE2j2lH=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNj--ZWlacsJLXQchHiOcRIPAWWtVCHBfvaxZwx=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOyqpHvVPN7OD8FuDWF3X00z8X7_eGBBpRxmtTl=s294-w294-h220-k-no
Kalash Valley,Not Available,Tourist Attraction,"MMVG+Q8V The center of kalash Valley, Kalash, Batrik, Chitral, Khyber Pakhtunkhwa",Chitral,Not Available,4.6,https://lh3.googleusercontent.com/p/AF1QipMQb_CUAAprLTDY-i9s3jbpxdTgz3HEbUsHfmWq=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNt_RAIfMSKG40lhH0m9Jmm60Org8qDCVRnmhBs=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNkQ0vFlIro2cCRXAIjzyTZB1PTZWscJCziDPiR=s294-w294-h220-k-no
Lowari Tunner,Not Available,Highway 3,Khyber Pakhtunkhwa,Chitral,Not Available,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipOfpuG0E6sIcCDtL5azRCi-dlUQ7EwYqEU5FMgT=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO_K3vgPZVcUFhbWquZxpKFuBgXeGngAQQn99M7=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOT-jrI7BBiiu6ehIGWvWyhRLt8nJJ4gLNY5ggK=s294-w294-h220-k-no
Shandur Lake,Not Available,Lake,Shandur,Chitral,Not Available,4.6,https://lh3.googleusercontent.com/p/AF1QipPJOlVth2ESGr49wpSUSNx-188tLxM09Y0lSRHJ=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOeCQwEQ67rfEt2kk7TgfVb2q1PEZJm0FhN6A3_=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN72q_WbUW-5uX-QsL111LD6vq-6ck3f51vkzBo=s294-w294-h220-k-no
Darkot Pass,Not Available,Mountain Pass,Khyber Pakhtunkhwa,Chitral,Not Available,4.8,https://lh3.googleusercontent.com/p/AF1QipNa1q9XdtBNiMDE0dUYobjHOBr95ibK_fkzxVcT=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNHsswVXrGOrehFWx5DE-5sa4RnYqsm8MN6yyi0=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPhBlwvdgnGX8KPnasDhM81fdLnWDk5nr6EH-40=s294-w294-h220-k-no
Buddha De Yasheni,Not Available,Archaeological site,"Main kargah road Napora, shoty, Baseen, Gilgit",Gilgit,Open 24 Hours,4.3,https://lh3.googleusercontent.com/p/AF1QipPn-v_H7Rbx4osa8XWVJrc26WPGLSV2mKpMJ5Hu=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNoiL9zN-YIxjgQvm485cxgjmA2vHMUMYKaRtSc=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPHdyGRRTmv3IuWeLcuDXBrVwrl8VXAkcNKB4-Q=s294-w294-h220-k-no
Baltit Fort,"Once the epicenter of the Hunza kingdom, this fort fell into disrepair before being preserved.",Tourist Attraction,"8MG9+7W2, Hunza, Karimabad, Gilgit-Baltistan",Gilgit,Closed. Opens 9am,4.6,https://lh3.googleusercontent.com/p/AF1QipP1v1oCDRoQaNKol4SQ__s9lZotz_lZVbdsm2Cm=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPfyuWLdBz5DnBHz5PqaJ_caJyvOZGBwGBcoRQF=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPrpJFe2MmP7p_PgqVf9RmHRCqLpUMwcw4BE9Yu=s294-w294-h220-k-no
Khalti Lake,Not Available,Lake,Not Available,Gilgit,Not Available,4.6,https://lh3.googleusercontent.com/p/AF1QipOXnpYGjfRy0ipIIQrlaB4KNUK7qmY-QOqlSsgw=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPC7Brxq-BRUshufYmvywDK_neGzPeqOBjU9ERr=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNgNmtXCfdkVtWMLeMRCawrcONKTE7ZZL8eE92e=s294-w294-h220-k-no
Rakaposhi View Point Hotel & Restaurant,Not Available,Tourist Attraction,"N-35, Ghulmat Nagar, Ghulmet",Gilgit,Open Now,4.6,https://lh3.googleusercontent.com/p/AF1QipM4d8n7E6k1BLgHKnqGqpO9OgE94kK8E-Gyfm82=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOqPuJz0Ll3r2T13NIsjMD50dj8Qyc9dZhXDw4Z=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPF2lP12iY_FKLsSDvEe_TUb1DUQ12t4kEOYzeI=s294-w294-h220-k-no
Confluence of Gilgit & Mighty Indus River,Not Available,River port,N-35,Gilgit,Not Available,4.7,https://lh3.googleusercontent.com/p/AF1QipN9jkB2YKsd9NZ-neAEIc6LxOTri5ToMBT-my_Z=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN1ef6TEKpmg_RxxFL5GMM4dl9GotNc0eFhxtul=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOAqE6ybBRFZbzUBTsJ_a8Res6uQXghHY0uNMqm=s220-w165-h220-k-no
Rama Lake,"Natural lake at 3,507 m., with clear water, mountainous shores, oak trees, boating & fishing.",Lake,Not Available,Gilgit,Not Available,4.7,https://lh3.googleusercontent.com/p/AF1QipNQjBsLG3geYgSVa41dXXCrekD8fmpzmmf5rUC_=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMRs4yF0IVnIYbrb5Ry5ijn_ZB4Lizm5qO43BUb=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPc2pgntkGlnwK3mExOuqOb6ayTnrZaApzfxOn7=s294-w294-h220-k-no
Astore Valley,Not Available,Ravine,Not Available,Gilgit,Not Available,4.7,https://lh3.googleusercontent.com/p/AF1QipODUxBhGCgu5BVAeLLtPnHaefQK8rxljIOZNOFY=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOeyU4nY-LJE8v5bg4K-Sl1dWtI1c4T8NkzmCUh=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNBRl8XGlpcI1n6rp93jnsOphHHTcfZsGfaTAzm=s294-w294-h220-k-no
Vallee de Hushe,"Valley formed by the Hushe River with several peaks over 6,000 meters & traditional villages.",Ravine,Not Available,Gilgit,Not Available,4.9,https://lh3.googleusercontent.com/p/AF1QipMhDgRn5Vul9G9VHj6N8dmCcjsGat3z5RM2akDp=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOtDeq4s3IMNTwSmAJmlkZgTGieqlixjIcKjrHx=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPZ0bMEPkkjijtF2ARTm9-qWCB8xO9lw6SqJs-F=s294-w294-h220-k-no
Passu Cones Viewpoint,Not Available,Tourist Attraction,"FVVJ+464, N-35, Janabad Passu, Hunza Nagar, Gilgit-Baltistan 15100",Gilgit,Open 24 Hours,4.8,https://lh3.googleusercontent.com/p/AF1QipMVwQ_xeZIDmkowe7pozF-6TrejE0-F23axeRlv=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipMopxLyvPSM7aY-sYvdOLWIomimNbcEybACSeSi=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipOavT0Ajl02rB181rF8h83NnOCoMP4oufrsNhiY=s680-w680-h510
Tomb of Hazrat Shah Rukn-e-Alam,"Imposing octagonal tomb with a white dome, intricate blue & white mosaics & wooden carvings.",Shrine,"Qilla Kohna, Qila Kohna Qasim Bagh Rd, Kuhna Qasim Bagh, Multan, Punjab 60000",Multan,Not Available,4.6,https://lh3.googleusercontent.com/p/AF1QipNs2iLuF_6aMTQyfZhHT2_efbJNbf1JMqEINeoj=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMAkjH0IGpQzqLko4tGmchuZpR_5qp3PB35Q_J9=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMZZNzizd8xWmi3sXCg3-z6yPuJS9WVQ8Gmvuk=s294-w294-h220-k-no
Fort Kohna Qasim Garden,"The site of this mostly destroyed fortress is now a park with a museum, scenic views & shrines.",Fortress,"5FXF+CF3, Hussain Agahi Rd, Qila Kuhna Qasim Bagh, Multan, Punjab",Multan,Open 24 Hours,4.4,https://lh3.googleusercontent.com/p/AF1QipO0vkINf4MHxRnPoKMCYwgsNTO3bT4_MyTjXAU8=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPO-lILsiSiCbuqoBirKo4L8MSm8yNW14ubneF1=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNzBbnuB7VRS4YfHcaPmvzO4cXUsbw2WGcV0ell=s294-w294-h220-k-no
Ghanta Ghar/Municipa | Corporation Office,Not Available,Town Hall,"5FX9+G42, NH 70, Mohalla Kortla Tollay Khan, Multan, Punjab",Multan,Closed. Opens 8am,4.4,https://lh3.googleusercontent.com/p/AF1QipN_gCZ8f2qn7eh9HXkJTbAcuWp6RHpXkHcr73Ic=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPbb6jDVgOTF10OD9uzKhPo_OEOnpO4RBr_bAVO=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOQD9wjv0hmqjtQpd2w-ChJ0ky_QjYTKfinlwJb=s294-w294-h220-k-no
Multan Arts Council,Not Available,Performing arts theatre,"6F32+CVR, Art Council Park Rd, Al Rahim Colony, Multan, Punjab",Multan,Not Available,4.3,https://lh3.googleusercontent.com/p/AF1QipOjzekxvuanyE5m21g9z9F4HjQqO_OjBupxuY0=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNGxDNYBDERDj5pO_YvL7Z8XLiPrDnpJij9I3qN=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPYQ-lIjBes_yoqanCcKYNe6EE1iycp1sYrhhnw=s220-w165-h220-k-no
Multan International Cricket Stadium,Not Available,Stadium,"Stadium Road & Vehari Road, Gulshane Yousaf, Multan, Punjab",Multan,Not Available,4.6,https://lh3.googleusercontent.com/p/AF1QipOBdeNFknlo1zuwmfGixhrgd1Sb2WZySF3rEO-q=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipP-U-l7llG-qEr3aFPa3Vv1tl7Sexf1-Q8aiF-J=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOhgL0_lUNVnM2oDV4qYLDRJkZhnZTYhVPL-DtU=s294-w294-h220-k-no
Services Club Multan,Not Available,Club,"58 Sher Shah Rd, Multan Cantt Residential Area, Multan, Punjab",Multan,Open. Closes 11pm,4.4,https://lh3.googleusercontent.com/p/AF1QipNqdwTo13UokMu5E2WrKOg34TQXwqUuY8K_UrPq=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipP1fzrBOtKKfJmlyGI9i_3ksntr-CXwUuWujq66=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN7_I5eL7E379ygvJ7vKLVL8kcxuxDBWf0PGrsz=s294-w294-h220-k-no
"Bohar Gate - Inner City, Multan",Not Available,Historical place,"5FV8+F3X, Hassan Parwana Rd, Inner City, Multan, Punjab",Multan,Open 24 Hours,4.2,https://lh3.googleusercontent.com/p/AF1QipMyqIZZd_IIpUc4metf-wB8jT2GBtvuAiro7s1w=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMbE26hFHnHYo6H2iKAj6lgAwe7UGHG5nSEsrNa=s294-w294-h220-k-no,Not Available
Haram Gate,Not Available,Building,"Alang Haram Gate, Inner City, Multan, Punjab",Multan,Not Available,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipNVeSEgStwCNebBn33k6p-gf8aU-FqI7iUlf8ta=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipP7By5RzfFM3lG65wA7z2Sa6GyGJe--TdleisaQ=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN5w0avsSUpaG5Mseeq0w47fuWb47jme99wZ0V0=s294-w294-h220-k-no
Monument of Van Alexander Agnew,Not Available,Historical landmark,"5FXF+FW, Qila Kuhna Qasim Bagh, Multan, Punjab",Multan,Open 24 Hours,4.8,https://lh3.googleusercontent.com/p/AF1QipPpBt2jv5ZBR-kSXu63T0MCicYfrB8debm1tHiJ=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPl5Bfc6XA-6zrTbGhtD08V28xZQVxVJKmllT6y=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNjMgjca-bSHo03VG-vroKZ9F860JoOMDLbZiKS=s220-w165-h220-k-no
Nigar Khana,Not Available,Art gallery,"5FXC+3HF, Qila Kohna Qasim Bagh Rd, Qila Kuhna Qasim Bagh, Multan, Punjab",Multan,Closed. Opens 8:45am,4.2,https://lh3.googleusercontent.com/p/AF1QipMauvmBFqknZ84SX3-NLrHNwsNFybBckCsXvFQE=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipP6Zn7jjO0alImvzoEoduu4XmX8MKEx0K61ENg3=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNgjcDwJf8Ifs9WWYH5vstnw01-gYZyhNZDgs0=s294-w294-h220-k-no
Tomb Mother of Shah Ali Akbar,Not Available,Building,"New Town, Multan, Punjab",Multan,Not Available,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipN9gGOr6dx_yEIFu-wIY-x9qFGRPp-1xh66132_=s294-w294-h220-k-no,Not Available,Not Available
Qilla Kohna Qasim Bagh Stadium,"Large circular field for sports, such as cricket & football, encircled by stadium seating.",Cricket Ground,"5FXF+3JW, Qilla Kohna Qasim Bagh Rd, Qila",Multan,Closes soon. 9pm. Opens 8am,4.4,https://lh3.googleusercontent.com/p/AF1QipOvM0Fh-2A2zVpaL0LToqeRnX_QIr2vFVXCTPi_=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMYR5uMDaZm9VpZ2BRPaB9294eURBtow4z_Zykr=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNdmAkD7JnXtdaSlgI7s1yqQzKcbRAoG1OAgNTT=s294-w294-h220-k-no
Tomb of Shah Yusuf Gardezi,Not Available,Monument,"Alang Bohar Gate, Inner City, Multan, Punjab",Multan,Not Available,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipOGozi58fqTZPQlecs5kGuzxrHWvH2GLNlx62M1=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO_xmH5Ko7fx7b0zt0p_tRPrrLnDCqxddjkbX2q=s294-w294-h220-k-no,Not Available
Tomb of Hazrat Bahauddin Zakariya,Not Available,Shrine,"6F2G+6JM Prahladpuri Temple, Qila Kohna Qasim Bagh Rd, Near Qila Kuhna Qasim Bagh, Multan, Punjab",Multan,Open 24 Hours,4.7,https://lh3.googleusercontent.com/p/AF1QipO_qj-6DEP_qYSf12UcnKwvfwuBBABvv_4kvE5_=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMg_3K0k1SN7idYWxPtJjOGPllzTZmtB0n56hgW=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPGHO-DhIxfA-D0VYWFBiDDmM03dShXxlsa4kSr=s294-w294-h220-k-no
Chaman Zar e Askari Park Multan,Not Available,Park and Garden,"5CH7+7PX, Sher Shah Road, Multan Cantonment, Multan, Punjab",Multan,Open. Closes 12am,4.4,https://lh3.googleusercontent.com/p/AF1QipMvSLj8pCaS4xRqW0TGlINViONGbxYqhMUc-B_J=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNpWf7H-8hsw-yeP66yx2CjIBPaRsKPxJFoGmbZ=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMu2t1duUzufHKEyJe8xbJCcFLD_M81sTgJQp3a=s294-w294-h220-k-no
Eid Ghah,Not Available,Mosque,"6F6H+FHM, Khanewal Rd, Usmanabad Colony, Multan, Punjab",Multan,Open. Closes 12am,4.6,https://lh3.googleusercontent.com/p/AF1QipMYe3TXF7QuPVcr46CUezcdPsI0aIQfINKMTBfx=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipP7pxDw4kDUsI92amvRl8Kge7nvt5rh0arURkk6=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMyzKyhr9t-QCCjeig33BxXLvv3YWZ8Wr1tqaW-=s294-w294-h220-k-no
Qasim Bagh,Not Available,Park and Garden,"5FXG+W2M, Qadimi Shehr, Qila Kuhna Qasim Bagh, Multan, Punjab",Multan,Open 24 Hours,4.3,https://lh3.googleusercontent.com/p/AF1QipMmJtAq1C4ZK99TdLMVCK2AEDVeAfFwE1ugW1_C=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMGJIQyBnOUzhX9RzcBNpEvZPwaLt1CP55Wl2Qs=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNhYTsmGkGMd9X6ahjLlG0Snmwv3tV7zF5AJ9s=s294-w294-h220-k-no
Ariha Pools,Not Available,Swimming pool,"Southern Bypass, near Babar Chowk, Multan",Multan,Not Available,4.5,https://lh3.googleusercontent.com/p/AF1QipOLQgf_auSijoXwXU6UheQ_LkDRMCvKKj-h6iOD=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNmdugf8P92rw7D49a4VPnfVOtMSN_xu5TfRLny=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNCnXgk_BzKOOlaLJJ1KoD2m-MsYrddC6dioqKz=s294-w294-h220-k-no
Yagdar-E-Shuhada,Not Available,Park and Garden,"5CH9+XC6, Sarwar Rd, Multan Cantt Residential Area, Multan, Punjab",Multan,Open now,4.6,https://lh3.googleusercontent.com/p/AF1QipMdwcoLd2QQBsZyGGfeI6kSAXvB2pkcC1eAGVM3=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMnDUm-mv8C3f3y4qJOS30oBrZTmb3XxvO2gyHH=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOAKFPXA5GpQVXjiPJYDM0ZaAQm3uYbtyIGVnfH=s294-w294-h220-k-no
Damdama,Not Available,Art gallery,"5FXC+68H, Qilla Kohna Qasim Bagh Rd, Qila Kuhna Qasim Bagh, Multan, Punjab",Multan,Closes soon. 10pm. Opens 8am,4.3,https://lh3.googleusercontent.com/p/AF1QipPwG6InL3n1uDuIxBqMAu6Z27ME6NGpiKzbcrw=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNZesBcnF9qaehQ2cAk7HTat2yxCQb_xDxTG8ew=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO1QBGr1RVKJSMF5o8zwlTX5FfsgVTdfH003ysb=s220-w165-h220-k-no
United Mall,Not Available,Shopping Centre,"Abdali Rd, Bukhari Colony, Multan, Punjab",Multan,Not Available,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipPGlNHKjToZwlzJ68yzJ7pY7zh_-JQKOT0ZHdH0=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOn7q5gsdcluS6cNPQmZQLoFfyuabAUSNyQrMFH=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPREJfWMQPBoPR-FSbaD1k79Xlz-1yJ2VrMloGF=s294-w294-h220-k-no
Chenab River Bank,Not Available,Recreation Centre,"79VF+459, Multan, Muzaffargarh, Punjab",Multan,Not Available,4.6,https://lh3.googleusercontent.com/p/AF1QipMEYiIB7qnZOAn4Un_CxJt7jp8HL_wZCaw9K_s0=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN2SDUWDRHXWOfkS67cCJCULqdKEMKoAcX99cIi=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMSoCRlXDmfD-8dp7P-kvRK4sk4G33nXzIU2J2R=s294-w294-h220-k-no
Tomb Hamid Shah Gillani,Not Available,Building,"Gillani Mohalla Inner City, Multan, Punjab",Multan,Not Available,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipPbbSdjzKycV-wKXEbWFcrxr0ZFdxI1byuJxH9a=s294-w294-h220-k-no,Not Available,Not Available
CSD Park,Not Available,Park and Garden,"Multan Cantonment, Multan, Punjab",Multan,Not Available,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipMcd5aA0tYN_bWLYh96SSB22rLOZFR77F2pfkMS=s220-w220-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMyvpKmeMZ9KhMqq8rKrE0FwnJUGmSbnvEeZ1qX=s220-w165-h220-k-no,Not Available
Ilyasi Masjid,Large century-old mosque with a natural spring-fed indoor pool & a picturesque mountain setting.,Mosque,"57C5+CHR, Nawan Shehr Town, Abbottabad, Khyber Pakhtunkhwa",Abbottabad,Open. Closes 11pm,4.6,https://lh3.googleusercontent.com/p/AF1QipMxQSJ0FzRf2YHATGIYp_bHswdWJZNFgQgW2x4M=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN_Bo5egYj4rB12Gt2zfsbGF0z5RpTWfMC0YfJ_=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMrb-TmwikX0HRdPPpCv7MIOJgbMaYvOWl4gxjB=s294-w294-h220-k-no
Shimla Pahari Park,Not Available,Park and Garden,"555W+9M2, Shimla Pahari Rd, Abbottabad, Khyber Pakhtunkhwa",Abbottabad,Closed. Opens 8am,4.4,https://lh3.googleusercontent.com/p/AF1QipNJPK3YSLtENhVERidRU5YEMo-OwJ1HN8fEhaMa=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOsDPlU7tNkXuxImzWCFjXNhj9Ueec6u26QMZEa=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipONN3SKMlMliFvqemT1Z8yZlRsy3F_rXqQB93ti=s294-w294-h220-k-no
Old Lockhart House,Not Available,Historical landmark,"46X4+VQJ, Pine View Rd, near FG Boys Public High School, Abbottabad, Khyber Pakhtunkhwa",Abbottabad,Closed. Opens 10am,4.4,https://lh3.googleusercontent.com/p/AF1QipNJYc3fEg_CcjHIu5g5UTwRxw5hb3EwVA-9E4uM=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPnJVnUSanG-txnHyuzYQOW-PUC4WPiliSHezBD=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPwIUBhRNacJ64gWb4iDEybqvga4lVrIKScQToe=s294-w294-h220-k-no
Lady Garden Public Park,Not Available,Park and Garden,"46X8+V5R, N-35, Cantt, Abbottabad, Khyber Pakhtunkhwa",Abbottabad,Closed. Opens 8am,4.2,https://lh3.googleusercontent.com/p/AF1QipMrllxQx6UQ3G66t0ACVtbSyXDWPUOur_agzRPI=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOFu3A_Sltl41I4d_qb1Fsro5keT7L7HUTTNzqz=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNPxNZk4sq1XCy9gG20r8udBUlLiGEJIOps-qs=s294-w294-h220-k-no
Abbottabad Cricket Stadium,Not Available,Cricket Ground,"PCB Cricket Ground Rd, Nawan Shehr Town, Abbottabad, Khyber Pakhtunkhwa",Abbottabad,Closed. Opens 9am,4.4,https://lh3.googleusercontent.com/p/AF1QipM84mBd2RQZ6sxNaNZoVevL_EnfUXLaL3HA9Qvb=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNFvKCkXmcVXzbtcQ7PrIxV-2_Vje77xFzQBl3B=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMtjSaZHkXczzLOUyvBd3k4i4-EWWpuP3TH1t22=s294-w294-h220-k-no
Abbottabad Club,Not Available,Club,"1 Club Rd, Abbottabad, Khyber Pakhtunkhwa 22010",Abbottabad,Open. Closes 11pm,4.2,https://lh3.googleusercontent.com/p/AF1QipMJ3GN8KpyqeH4WL9kcFEzkPP0OuJ3WN8POKBM=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPkrIel2HMV_5Ywh53wZ5WnGgE7WJs-89eUX9ut=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOptb3cjtAhQlmutXl6ldvfLPhaM9es_07oBiUV=s294-w294-h220-k-no
Compnany  Bagh,Not Available,Garden,"46V7+P78, N-35, Abbottabad, Khyber Pakhtunkhwa",Abbottabad,Open 24 Hours,4.1,https://lh3.googleusercontent.com/p/AF1QipPJrqWvFcFmarUv8Te8NotrofnMDNK-RkQZokbe=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNARETmHO1AS7Tx9chXNj-RpQUFdwgF5XPLMTXB=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPi-BI_wRAng83E8gMU7ccBkC5uWmCRSeN5A9-A=s294-w294-h220-k-no
Abbottabad Chairlift,Not Available,Tourist Attraction,"Nawanshehr,, Abbottabad Twp Rd, Abbottabad, Khyber Pakhtunkhwa",Abbottabad,Closed. Opens 9am,4.4,https://lh3.googleusercontent.com/p/AF1QipPwOlnJOc8nUmBx_10qx-Ya7i-_Ys0-13dp8-CZ=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNR6jFFTXyix0ydjBeVUXt54qzHer92dDRk3MoW=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPA7RVBoVHoyJedwpUVVg1CFUcQ-4AGfr5gLnPd=s294-w294-h220-k-no
Shimla Hill Road,Not Available,Route,"Abbottabad, Khyber Pakhtunkhwa",Abbottabad,Not Available,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipOkYwE9Fe0onvSk8AF4cQt4U00uzeQZLJL7fBvb=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPpyz17BlHocx-X9b-q3S4JcH7XcN-zFScFu-0z=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPYRYgHusLClid96Kn0t7aL8y0MiD9DkAflzb_U=s220-w165-h220-k-no
Sajjikot Waterfall Lake,Not Available,Lake,"Sajjikot, Abbottabad, Khyber Pakhtunkhwa",Abbottabad,Not Available,4.7,https://lh3.googleusercontent.com/p/AF1QipPPRKgO7cznsvT0ZEiK4oYY7Ut3OW7evn4fPYRo=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOhQAagrmG47acoJKFBLBd3evTDkpXEddoG5LI9=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMy6sxHJXPsVaxTuRvr9eu2lVh4iij03-Gy5FdU=s294-w294-h220-k-no
Harnoi Waterfall,Not Available,Tourist Attraction,"SHAHID KHAN JADOON VILLAGE Sarbhana post Office Harno City, Abbottabad, Khyber Pakhtunkhwa",Abbottabad,Not Available,4.4,https://lh3.googleusercontent.com/p/AF1QipMTau-ExHuJvmbe85Xw_gD-haMjUeeWbkL97bUf=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMYtvrQt290887sX3xV8oq5a9I56G-C-HUt4krg=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMlZBYYyaJ8NmaVcdFZbhjTnV7HAFvM6ocPpkYA=s294-w294-h220-k-no
